Name,Distance,Rating,Votes,Address,Website,OriginFile 
Usha Stores Near Bank Of Baroda Jogeshwari East,0.54 KM,3.9,20 Votes,"Shop No. 4-B, Interlink Co Operative Housing Society, Caves Road, Jogeshwari East, Mumbai - 400060, Near Bank Of Baroda",https://www.justdial.com/Mumbai/Usha-Stores-Near-Bank-Of-Baroda-Jogeshwari-East/022P1238688207F9X3P7_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEpvZ2VzaHdhcmk=,Jogeshwari
Rathod Medical and General Store Near Hdfc Bank Jogeshwari East,0.54 KM,4.5,10 Votes,"Shop No 5, Aradhna Building,Hardevi Society, Station Road, Jogeshwari East, Mumbai - 400060, Near Hdfc Bank",https://www.justdial.com/Mumbai/Rathod-Medical-and-General-Store-Near-Hdfc-Bank-Jogeshwari-East/022PXX22-XX22-171123072223-M8X7_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEpvZ2VzaHdhcmk=,Jogeshwari
Jolly Medical And General Store Opposite Linkway Hospital Near Mahatma Gandhi School Jogeshwari West,1.34 KM,4.1,10 Votes,"Shop No 14A/14/B, CB Shaikh Estate, Jogeshwari West, Mumbai - 400102, Opposite Linkway Hospital, Near Mahatma Gandhi School",https://www.justdial.com/Mumbai/Jolly-Medical-And-General-Store-Opposite-Linkway-Hospital-Near-Mahatma-Gandhi-School-Jogeshwari-West/022PXX22-XX22-001127920809-K4W1_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEpvZ2VzaHdhcmk=,Jogeshwari
Shifa Medical And General Store Opposite Dheeraj Gaurav Heights Behram Baug Jogeshwari West,1.46 KM,4.1,13 Votes,"Shop No 20 Gaondevi Co-Operating Housing Society Building, New Link Road, Jogeshwari West, Mumbai - 400102, Opposite Dheeraj Gaurav Heights, Behram Baug",https://www.justdial.com/Mumbai/Shifa-Medical-And-General-Store-Opposite-Dheeraj-Gaurav-Heights-Behram-Baug-Jogeshwari-West/022PXX22-XX22-150728201704-K5C7_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEpvZ2VzaHdhcmk=,Jogeshwari
K P Store Near railway station Jogeshwari West,0.08 KM,4.6,6 Votes,"Shop no. 2 tulsi niwas, Patel estate road, Jogeshwari West, Mumbai - 400102, Near railway station",https://www.justdial.com/Mumbai/K-P-Store-Near-railway-station-Jogeshwari-West/022PXX22-XX22-160511191225-Z2M3_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEpvZ2VzaHdhcmk=,Jogeshwari
Shifa Medical General Stores Near Momin Nagar Near Jogeshwari Station Jogeshwari West,0.16 KM,4.0,33 Votes,"Shop No 4, Annazir Building, Patel Estate Road, Jogeshwari West, Mumbai - 400102, Near Momin Nagar, Near Jogeshwari Station",https://www.justdial.com/Mumbai/Shifa-Medical-General-Stores-Near-Momin-Nagar-Near-Jogeshwari-Station-Jogeshwari-West/022PXX22-XX22-110217203500-X8U9_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEpvZ2VzaHdhcmk=,Jogeshwari
Tawakkal General Stores Opp Agarwal Estate Jogeshwari West,0.58 KM,3.7,5 Votes,"shop no 1, Prathmesh Kutir, Jogeshwari West, Mumbai - 400102, Opp Agarwal Estate",https://www.justdial.com/Mumbai/Tawakkal-General-Stores-Opp-Agarwal-Estate-Jogeshwari-West/022PXX22-XX22-160215111216-I5M2_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEpvZ2VzaHdhcmk=,Jogeshwari
Shree Saraswati General Store Near Post Office Jogeshwari East,0.63 KM,3.9,70 Votes,"Shop No 1, Rathod Niwas, H F Society Road, Jogeshwari East, Mumbai - 400060, Near Post Office",https://www.justdial.com/Mumbai/Shree-Saraswati-General-Store-Near-Post-Office-Jogeshwari-East/022P1234437189A7V8K6_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEpvZ2VzaHdhcmk=,Jogeshwari
Salman Chemist Near Mahatma Gandhi School Jogeshwari West,0.78 KM,4.0,88 Votes,"Shop No 1, Gautam Nagar, Behram Baug Road, Jogeshwari West, Mumbai - 400102, Near Mahatma Gandhi School,",https://www.justdial.com/Mumbai/Salman-Chemist-Near-Mahatma-Gandhi-School-Jogeshwari-West/022PXX22-XX22-000243198998-G6L3_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEpvZ2VzaHdhcmk=,Jogeshwari
B1 MART NEAR AXIS BANK ATM Jogeshwari East,0.92 KM,4.8,16 Votes,"SHOP NO 3 & 4 THAKUR NAGER, MAJAS ROAD, Jogeshwari East, Mumbai - 400060, NEAR.AXIS BANK ATM",https://www.justdial.com/Mumbai/B1-MART-NEAR-AXIS-BANK-ATM-Jogeshwari-East/022PXX22-XX22-150512183749-X9R2_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEpvZ2VzaHdhcmk=,Jogeshwari
Liberty General Stores Near Khoja Jamat Khana Behram Baug Jogeshwari West,1.1 KM,4.4,6 Votes,"Shop No 13, New Ekta Buildling, Near Khoja Jamat Khana, Behram Baug, Jogeshwari West, Mumbai - 400102, Near Khoja Jamat Khana, Behram Baug",https://www.justdial.com/Mumbai/Liberty-General-Stores-Near-Khoja-Jamat-Khana-Behram-Baug-Jogeshwari-West/022PXX22-XX22-110330120438-P2X7_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEpvZ2VzaHdhcmk=,Jogeshwari
JB Medical General Store Kadam Nagar Behram Baug Jogeshwari West,1.52 KM,4.5,7 Votes,"Shop No 16, Behrambaug, Scout Camp Road, Link Road, Behram Baug-Jogeshwari West, Mumbai - 400102, Kadam Nagar",https://www.justdial.com/Mumbai/JB-Medical-General-Store-Kadam-Nagar-Behram-Baug-Jogeshwari-West/022PXX22-XX22-120326195510-E6X9_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEpvZ2VzaHdhcmk=,Jogeshwari
New Mahavir Medical General Stores Near Santosh Nagar Behram Baugh Adarsh Nagar Jogeshwari West,1.57 KM,4.1,42 Votes,"Shop No 1, Loric Yadav Chawl, Scout Camp Road, Jogeshwari West, Mumbai - 400102, Near Santosh Nagar, Behram Baugh, Adarsh Nagar",https://www.justdial.com/Mumbai/New-Mahavir-Medical-General-Stores-Near-Santosh-Nagar-Behram-Baugh-Adarsh-Nagar-Jogeshwari-West/022PXX22-XX22-000535516760-V8A3_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEpvZ2VzaHdhcmk=,Jogeshwari
Om Enterprises Opposite Darshan Dairy Mina International Hotel Jogeshwari West,0.22 KM,3.9,10 Votes,"4-Shakuntala Apartments, S V Road,Jogeshwari West, Jogeshwari West, Mumbai - 400102, Opposite Darshan Dairy & Mina International Hotel",https://www.justdial.com/Mumbai/Om-Enterprises-Opposite-Darshan-Dairy-Mina-International-Hotel-Jogeshwari-West/022PXX22-XX22-120503225927-S5A3_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEpvZ2VzaHdhcmk=,Jogeshwari
Madina Medical General Store Opp Meena International Hotel Jogeshwari West,0.43 KM,4.7,18 Votes,"Shop No 5, Malkani Tower, Bandivali Hill Road, Jogeshwari West, Mumbai - 400102, Opp Meena International Hotel",https://www.justdial.com/Mumbai/Madina-Medical-General-Store-Opp-Meena-International-Hotel-Jogeshwari-West/022PXX22-XX22-130207152412-H5M6_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEpvZ2VzaHdhcmk=,Jogeshwari
Sudha General Store Under Balasaheb Thakre Bridge Jogeshwari East,0.43 KM,4.8,12 Votes,"Shop No 178, Subhash Road, Jogeshwari East, Mumbai - 400060, Under Balasaheb Thakre Bridge",https://www.justdial.com/Mumbai/Sudha-General-Store-Under-Balasaheb-Thakre-Bridge-Jogeshwari-East/022PXX22-XX22-141203190417-V7F6_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEpvZ2VzaHdhcmk=,Jogeshwari
Nut Pulse Super Shoppe Opposite Juhu Post Office Juhu,1.25 KM,4.2,123 Votes,"Shop No 6 & 7, A B Nair Road, Juhu, Mumbai - 400049, Opposite Juhu Post Office",https://www.justdial.com/Mumbai/Nut-Pulse-Super-Shoppe-Opposite-Juhu-Post-Office-Juhu/022PXX22-XX22-000924725427-S4H8_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEp1aHU=,Juhu
Roman General Stores J V P D Scheme Near Gagandeep Bus Stop Juhu,1.53 KM,3.8,33 Votes,"Shop No 4, Om Satya Deep Society, Gulmohar Cross Road No.7, Juhu, Mumbai - 400049, J V P D Scheme,Near Gagandeep Bus Stop",https://www.justdial.com/Mumbai/Roman-General-Stores-J-V-P-D-Scheme-Near-Gagandeep-Bus-Stop-Juhu/022PXX22-XX22-131231162447-K6A6_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEp1aHU=,Juhu
Amardeep Grain And Provision Stores Juhu Koliwada,1.73 KM,4.2,6 Votes,"Juhu Ruturaj Co Operative Housing Society, Juhu Road, Juhu Koliwada, Mumbai - 400049",https://www.justdial.com/Mumbai/Amardeep-Grain-And-Provision-Stores-Juhu-Koliwada/022PXX22-XX22-171223202417-K7T3_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEp1aHU=,Juhu
Juhu General Stores Near Juhu Church Juhu,1.12 KM,3.5,12 Votes,"Shop No.5, Kesar House, Juhu Church Road, Juhu, Mumbai - 400049, Near Juhu Church",https://www.justdial.com/Mumbai/Juhu-General-Stores-Near-Juhu-Church-Juhu/022PXX22-XX22-000375050938-E8X0_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEp1aHU=,Juhu
Dhiraj Stores Opposite Hare Rama Krishna Temple Juhu,1.4 KM,4.0,26 Votes,"Near Mukteshwar Temple, Juhu-church Road, Juhu, Mumbai - 400049, Opposite Hare Rama Krishna Temple",https://www.justdial.com/Mumbai/Dhiraj-Stores-Opposite-Hare-Rama-Krishna-Temple-Juhu/022P1233586316Y7L7L3_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEp1aHU=,Juhu
Shah Leeladhar Devji Company Near Juhu Church Market Juhu,1.06 KM,3.9,14 Votes,"G/50, Kesar House, Juhu Church Road, Juhu, Mumbai - 400049, Near Juhu Church & Market",https://www.justdial.com/Mumbai/Shah-Leeladhar-Devji-Company-Near-Juhu-Church-Market-Juhu/022POCE0386_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEp1aHU=,Juhu
Central Store Gavthan No 2 Juhu,1.15 KM,4.4,27 Votes,"G/52, Juhu Church Road, Juhu, Mumbai - 400049, Gavthan No 2",https://www.justdial.com/Mumbai/Central-Store-Gavthan-No-2-Juhu/022P812721_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEp1aHU=,Juhu
Mahavir General Store Juhu,,3.6,5 Votes,"Juhu Koliwada, Azad Road, Juhu, Mumbai - 400049",https://www.justdial.com/Mumbai/Mahavir-General-Store-Juhu/022P1225780641N6I9R6_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEp1aHU=,Juhu
Balaji Medical General Store Near Juhu Post Office Juhu,1.24 KM,3.9,32 Votes,"Shop No.05, Sutari House, A B Nair Road, Juhu, Mumbai - 400049, Near Juhu Post Office",https://www.justdial.com/Mumbai/Balaji-Medical-General-Store-Near-Juhu-Post-Office-Juhu/022P1233956336Y6X2Q9_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEp1aHU=,Juhu
Shree Neelam Stores Near Juhu Chruch Near Iskcon Temple Juhu,1.45 KM,3.9,12 Votes,"Shop No 01,, Gandhigram Road, Juhu, Mumbai - 400049, Near Juhu Chruch, Near Iskcon Temple",https://www.justdial.com/Mumbai/Shree-Neelam-Stores-Near-Juhu-Chruch-Near-Iskcon-Temple-Juhu/022PXX22-XX22-000874790657-L1M8_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEp1aHU=,Juhu
Khimasia General Stores Opp Costa Coffee Lane Juhu,1.53 KM,4.3,11 Votes,"Shop No-04, Gandeep Building, Gulmohar Cross Road No-07, Juhu, Mumbai - 400049, Opp Costa Coffee Lane",https://www.justdial.com/Mumbai/Khimasia-General-Stores-Opp-Costa-Coffee-Lane-Juhu/022PXX22-XX22-140305152557-L1I3_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEp1aHU=,Juhu
Guruswami General Store Juhu,0.29 KM,4.0,6 Votes,"Nehru Nagar, Airport Area, Juhu, Mumbai - 400049",https://www.justdial.com/Mumbai/Guruswami-General-Store-Juhu/022PXX22-XX22-200702103319-Q8D4_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEp1aHU=,Juhu
Regal General Stores Juhu,1.05 KM,3.6,5 Votes,"BMC Market, N S Road No 5 Jvpd Scheme,Near Garibdas Society, Juhu, Mumbai, BMC Market, Juhu, Mumbai - 400049",https://www.justdial.com/Mumbai/Regal-General-Stores-Juhu/022PXX22-XX22-110321235800-R4N2_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEp1aHU=,Juhu
Jayanti Super Bazar Near Juhu Post Office Juhu,1.21 KM,4.0,20 Votes,"Gosar Niwas, Juhu Church Road, Juhu, Mumbai - 400049, Near Juhu Post Office",https://www.justdial.com/Mumbai/Jayanti-Super-Bazar-Near-Juhu-Post-Office-Juhu/022P1203815_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEp1aHU=,Juhu
Twinkle General Store Near Plus 91 Restaurant Opp Doctor Pradhant Dental Juhu,1.54 KM,3.9,7 Votes,"Shop No03, Gyandeep Co Op HSG Society, Gulmohar Cross Road No 7, Juhu, Mumbai - 400049, Near Plus 91 Restaurant, Opp. Doctor Pradhant Dental",https://www.justdial.com/Mumbai/Twinkle-General-Store-Near-Plus-91-Restaurant-Opp-Doctor-Pradhant-Dental-Juhu/022PXX22-XX22-140305110839-L4D7_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEp1aHU=,Juhu
M C Shop Juhu,1.55 KM,5.0,5 Votes,"Juhu Tara Road, Juhu, Mumbai - 400049",https://www.justdial.com/Mumbai/M-C-Shop-Juhu/022PXX22-XX22-181203212625-A5P6_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEp1aHU=,Juhu
Khimasia General Stores Juhu Scheme Juhu,1.55 KM,4.3,11 Votes,"Gyandeep Society, 7, Gulmohar Rd, Juhu, Mumbai - 400049, Juhu Scheme",https://www.justdial.com/Mumbai/Khimasia-General-Stores-Juhu-Scheme-Juhu/022PXX22-XX22-191119170102-N2A5_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEp1aHU=,Juhu
Zam Zam Traders Juhu,1.91 KM,3.7,7 Votes,"Shop No. Kwg A4231/2 Gally Scheme, Juhu, Mumbai - 400049",https://www.justdial.com/Mumbai/Zam-Zam-Traders-Juhu/022PXX22-XX22-181222172028-D4D7_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEp1aHU=,Juhu
Alfa 1 Near Cooper Hospital Vile Parle West,1.19 KM,3.9,2842 Votes,"116/A, Oskar House, Irla Society Road, Vile Parle West, Mumbai - 400056, Near Cooper Hospital",https://www.justdial.com/Mumbai/Alfa-1-Near-Cooper-Hospital-Vile-Parle-West/022P1916616_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEp1aHU=,Juhu
Heersons Stores Near Railway Station Agarwal Market Vile Parle East,1.48 KM,4.4,1013 Votes,"A/9, Agarwalmarket, Tejpal Road, Vile Parle East, Mumbai - 400057, Near Railway Station, Agarwal Market",https://www.justdial.com/Mumbai/Heersons-Stores-Near-Railway-Station-Agarwal-Market-Vile-Parle-East/022PGE01608_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEp1aHU=,Juhu
Vijay Stores Opposite Ram Mandir Vile Parle East,1.58 KM,4.1,249 Votes,"4, Sahajeevan, Shraddhanand Road, Vile Parle East, Mumbai - 400057, Opposite Ram Mandir",https://www.justdial.com/Mumbai/Vijay-Stores-Opposite-Ram-Mandir-Vile-Parle-East/022PF002566_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEp1aHU=,Juhu
Atul Stores Near Vishwa Karma Hall Vile Parle West,1.29 KM,4.1,344 Votes,"Shop No 2, Laxmi Darshan Building, Bajaj Road, Vile Parle West, Mumbai - 400056, Near Vishwa Karma Hall",https://www.justdial.com/Mumbai/Atul-Stores-Near-Vishwa-Karma-Hall-Vile-Parle-West/022PF011939_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEp1aHU=,Juhu
Neel Kamal Medical General Stores Near Irla Bridge Andheri West,1.83 KM,4.0,43 Votes,"7 Shiv Ashish, S.v Road, Andheri West, Mumbai - 400058, Near Irla Bridge",https://www.justdial.com/Mumbai/Neel-Kamal-Medical-General-Stores-Near-Irla-Bridge-Andheri-West/022P1002969_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEp1aHU=,Juhu
Vishnu Stores Near Parleshwar Temple Vile Parle East,1.62 KM,4.3,167 Votes,"Shop No 1 Paranjpe Wadi, M G Road, Vile Parle East, Mumbai - 400057, Near Parleshwar Temple",https://www.justdial.com/Mumbai/Vishnu-Stores-Near-Parleshwar-Temple-Vile-Parle-East/022PK059062_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEp1aHU=,Juhu
Real Medical General Store Near Milan Subway Junction Rizvi Nagar Santacruz West,1.46 KM,4.0,82 Votes,"Shop No 17, Rizvi Nagar, S V Road, Santacruz West, Mumbai - 400054, Near Milan Subway Junction, Rizvi Nagar",https://www.justdial.com/Mumbai/Real-Medical-General-Store-Near-Milan-Subway-Junction-Rizvi-Nagar-Santacruz-West/022PF013352_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEp1aHU=,Juhu
Murgan Store Nehru Nagar Vile Parle West,,4.1,8 Votes,"Shop No. 1, Marchant Chawl, Vile Parle West, Mumbai - 400056, Nehru Nagar",https://www.justdial.com/Mumbai/Murgan-Store-Nehru-Nagar-Vile-Parle-West/022PXX22-XX22-170706173008-G7D4_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEp1aHU=,Juhu
Ambika Daily Fresh Near ICICI Prudential Life Insurance Company Ltd Andheri West,1.83 KM,4.1,42 Votes,"68 Shop No 8 Shiv Ashish, S V Road, Andheri West, Mumbai - 400058, Near ICICI Prudential Life Insurance Company Ltd",https://www.justdial.com/Mumbai/Ambika-Daily-Fresh-Near-ICICI-Prudential-Life-Insurance-Company-Ltd-Andheri-West/022PXX22-XX22-180810140146-Z7R8_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEp1aHU=,Juhu
Parlekar Masala Supermarket Opposite Railway Station Vile Parle East,1.44 KM,4.0,76 Votes,"Shop No. 15 16 , Vanmalidas Compund, Tejpal Road, Vile Parle East, Mumbai - 400057, Opposite Railway Station",https://www.justdial.com/Mumbai/Parlekar-Masala-Supermarket-Opposite-Railway-Station-Vile-Parle-East/022PF004623_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEp1aHU=,Juhu
Kamat Medical General Stores Opposite Madina Stores Near Railway Fatak Vile Parle West,1.36 KM,3.5,39 Votes,"79 A, St Francis Road, Vile Parle West, Mumbai - 400056, Opposite Madina Stores Near Railway Fatak",https://www.justdial.com/Mumbai/Kamat-Medical-General-Stores-Opposite-Madina-Stores-Near-Railway-Fatak-Vile-Parle-West/022PXX22-XX22-111209160145-Y9K7_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEp1aHU=,Juhu
Sonal General Stores Opp Chandan Niwas Vile Parle West,1.28 KM,4.7,24 Votes,"Shop No.9, Laxmi Darshan, Bajaj Road, Vile Parle West, Mumbai - 400056, Opp. Chandan Niwas",https://www.justdial.com/Mumbai/Sonal-General-Stores-Opp-Chandan-Niwas-Vile-Parle-West/022PXX22-XX22-120301010727-Z7C6_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEp1aHU=,Juhu
Deepak Stores Opposite Bank Of Baroda Vile Parle West,1.14 KM,4.2,12 Votes,"Shop No 2, Shrikrishna Niwas, D J Road, Vile Parle West, Mumbai - 400056, Opposite Bank Of Baroda",https://www.justdial.com/Mumbai/Deepak-Stores-Opposite-Bank-Of-Baroda-Vile-Parle-West/022P1923611_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEp1aHU=,Juhu
Janta General Stores Opposite Mcdonalds Vile Parle West,1.29 KM,4.2,22 Votes,"Shop No 1, Nirmal Building, D J Road, Vile Parle West, Mumbai - 400056, Opposite Mcdonalds",https://www.justdial.com/Mumbai/Janta-General-Stores-Opposite-Mcdonalds-Vile-Parle-West/022PF014697_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEp1aHU=,Juhu
Vijay Provision General Stores Near Parle Tilak Vidyalaya Vile Parle East,1.98 KM,4.1,42 Votes,"1/2, Nandanvan, Tejpal Scheme Main Road, Vile Parle East, Mumbai - 400057, Near Parle Tilak Vidyalaya",https://www.justdial.com/Mumbai/Vijay-Provision-General-Stores-Near-Parle-Tilak-Vidyalaya-Vile-Parle-East/022P1201404_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEp1aHU=,Juhu
Sohini Provision Stores Near Bank Of Baroda Vile Parle West,1.14 KM,3.6,33 Votes,"Shop No 2, Sohinin Apartment, Dashrathlal Joshi Marg, Vile Parle West, Mumbai - 400056, Near Bank Of Baroda",https://www.justdial.com/Mumbai/Sohini-Provision-Stores-Near-Bank-Of-Baroda-Vile-Parle-West/022PXX22-XX22-000121325618-X2K3_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEp1aHU=,Juhu
Sunshine Medical General Store Opposite Catholic Syrian Bank Vile Parle West,1.26 KM,3.8,53 Votes,"Shop No 11 Shiv Kesar Co-operative Housing Society, Baptists Road, Vile Parle West, Mumbai - 400056, Opposite Catholic Syrian Bank",https://www.justdial.com/Mumbai/Sunshine-Medical-General-Store-Opposite-Catholic-Syrian-Bank-Vile-Parle-West/022PXX22-XX22-090822112858-Q1J1_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEp1aHU=,Juhu
Jagdamba Chemist General Store Santacruz West,1.23 KM,4.3,35 Votes,"Shop No.15/16, Dheeraj Residency II, Linking Road Extn, Santacruz West, Mumbai - 400054",https://www.justdial.com/Mumbai/Jagdamba-Chemist-General-Store-Santacruz-West/022P1233694113P6K2X5_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEp1aHU=,Juhu
Suvidha Medical General Store Opposite Ramkrishna Hotel Corner Of Nehru Road Vile Parle East,1.43 KM,4.3,22 Votes,"Vanmali Compound, Shop No 240, Vile Parle East, Mumbai - 400057, Opposite Ramkrishna Hotel, Corner Of Nehru Road",https://www.justdial.com/Mumbai/Suvidha-Medical-General-Store-Opposite-Ramkrishna-Hotel-Corner-Of-Nehru-Road-Vile-Parle-East/022PXX22-XX22-000759442475-Z1V7_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEp1aHU=,Juhu
Talika Department Stores Opposite Mcdonald Vile Parle West,0.96 KM,4.1,10 Votes,"Shop No 6 & 7, 113, Anant Building, D J Road, Vile Parle West, Mumbai - 400056, Opposite Mcdonald",https://www.justdial.com/Mumbai/Talika-Department-Stores-Opposite-Mcdonald-Vile-Parle-West/022PXX22-XX22-121120123812-E9N3_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEp1aHU=,Juhu
Kamlesh General Store Santacruz West,1.24 KM,4.8,15 Votes,"Shop No 5 Daulat Nagar, Linking Road, Santacruz West, Mumbai - 400054",https://www.justdial.com/Mumbai/Kamlesh-General-Store-Santacruz-West/022PXX22-XX22-160526134535-K4I3_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEp1aHU=,Juhu
Ahmed Dawood Opp Railway Station Vile Parle West,1.34 KM,3.6,8 Votes,"Ashok Kumar Panachand Building, V P Road, Vile Parle West, Mumbai - 400056, Opp. Railway Station,",https://www.justdial.com/Mumbai/Ahmed-Dawood-Opp-Railway-Station-Vile-Parle-West/022PXX22-XX22-140902172813-S7R2_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEp1aHU=,Juhu
Shree Viraj Co Near Jain Temple Andheri West,1.6 KM,3.5,6 Votes,"Anuradha, A, Shop-7, Irla Bridge, S V Road, Andheri West, Mumbai - 400058, Near Jain Temple",https://www.justdial.com/Mumbai/Shree-Viraj-Co-Near-Jain-Temple-Andheri-West/022P1207223187U4T2X7_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEp1aHU=,Juhu
Central General Stores Opp STN Baba Gavde Compound Vile Parle East,1.61 KM,4.1,13 Votes,"Shop No 3 Old Market, M G Road, Vile Parle East, Mumbai - 400057, Opp STN, Baba Gavde Compound",https://www.justdial.com/Mumbai/Central-General-Stores-Opp-STN-Baba-Gavde-Compound-Vile-Parle-East/022P1001616_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEp1aHU=,Juhu
New Gajora Brothers Near Mahalaxmi Mandir Vile Parle East,1.71 KM,4.2,17 Votes,"Shop-11, Suryaniwas Apartment, Ram Mandir Road, Vile Parle East, Mumbai - 400057, Near Mahalaxmi Mandir",https://www.justdial.com/Mumbai/New-Gajora-Brothers-Near-Mahalaxmi-Mandir-Vile-Parle-East/022PXX22-XX22-151031123439-A2E9_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEp1aHU=,Juhu
Khirani Stores Near Vishwakarma Hall Vile Parle West,1.34 KM,4.2,15 Votes,"Shop No 5, Kailash Sadan Building, Bajaj Road, Vile Parle West, Mumbai - 400056, Near Vishwakarma Hall",https://www.justdial.com/Mumbai/Khirani-Stores-Near-Vishwakarma-Hall-Vile-Parle-West/022PXX22-XX22-150909152409-M8W4_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEp1aHU=,Juhu
Golden Medico Surgical Near Milan Subway Signal Santacruz West,1.51 KM,4.0,36 Votes,"Shop No. 19,Rizvi Park, CHS Ltd, S. V. Road, Santacruz West, Mumbai - 400054, Near Milan Subway Signal",https://www.justdial.com/Mumbai/Golden-Medico-Surgical-Near-Milan-Subway-Signal-Santacruz-West/022PXX22-XX22-120314192432-E4S9_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEp1aHU=,Juhu
Prabhu General Store Near Ram Mandir Vile Parle East,1.66 KM,4.4,7 Votes,"4 Harileela Building, Vile Parle East, Mumbai - 400057, Near Ram Mandir",https://www.justdial.com/Mumbai/Prabhu-General-Store-Near-Ram-Mandir-Vile-Parle-East/022PF003200_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEp1aHU=,Juhu
Karamshi Velji Next to Wagh Hospital Vile Parle East,1.85 KM,4.2,20 Votes,"Shop No-1, Vijay Shanti Niwas, Prathana Samaj Road, Vile Parle East, Mumbai - 400057, Next to Wagh Hospital",https://www.justdial.com/Mumbai/Karamshi-Velji-Next-to-Wagh-Hospital-Vile-Parle-East/022P1924535_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEp1aHU=,Juhu
