Name,Distance,Rating,Votes,Address,Website,OriginFile 
Bima Shankar Stores Opposite Matoshree Ramabai Thakre Hospital Ghatkopar West,1.84 KM,,0 Votes,"Barve Chawl, Sainath Nagar Road, Ghatkopar West, Mumbai - 400086, Opposite Matoshree Ramabai Thakre Hospital",https://www.justdial.com/Mumbai/Bima-Shankar-Stores-Opposite-Matoshree-Ramabai-Thakre-Hospital-Ghatkopar-West/022PXX22-XX22-171124164037-V6T5_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEdoYXRrb3Bhcg==,Ghatkopar
Alfa store Near pankesha baba dargha Ghatkopar West,1.89 KM,3.5,1 Votes,"Shop no 03 pankesha baba lane, L B S Marg, Ghatkopar West, Mumbai - 400086, Near pankesha baba dargha",https://www.justdial.com/Mumbai/Alfa-store-Near-pankesha-baba-dargha-Ghatkopar-West/022PXX22-XX22-160917174435-N7T8_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEdoYXRrb3Bhcg==,Ghatkopar
Kiran kirana store Ghatkopar East,0.17 KM,,0 Votes,"Shop No9, R B Mehta Marg, Ghatkopar East, Mumbai - 400077",https://www.justdial.com/Mumbai/Kiran-kirana-store-Ghatkopar-East/022PXX22-XX22-141028193254-M6D3_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEdoYXRrb3Bhcg==,Ghatkopar
Dimesh General Store Axis bank Ghatkopar East,0.17 KM,,0 Votes,"shop no 56, R B Mehta Marg, Ghatkopar East, Mumbai - 400077, axis bank",https://www.justdial.com/Mumbai/Dimesh-General-Store-Axis-bank-Ghatkopar-East/022PXX22-XX22-141124143232-F9Z6_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEdoYXRrb3Bhcg==,Ghatkopar
Lathia General Stores Opposite Sunil Restaurant New Pant Nagar Ghatkopar East,0.19 KM,,0 Votes,"Shop No 82, 1/1, Vallabh Society, 90 Feet Road, Ghatkopar East, Mumbai - 400075, Opposite Sunil Restaurant, New Pant Nagar",https://www.justdial.com/Mumbai/Lathia-General-Stores-Opposite-Sunil-Restaurant-New-Pant-Nagar-Ghatkopar-East/022P1217575967T9R5J8_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEdoYXRrb3Bhcg==,Ghatkopar
Visal General Store Near Samrat Hotel Ghatkopar East,0.19 KM,,0 Votes,"Shop No 1, Hare Krishna Nagar, Jawahar Road, Ghatkopar East, Mumbai - 400077, Near Samrat Hotel",https://www.justdial.com/Mumbai/Visal-General-Store-Near-Samrat-Hotel-Ghatkopar-East/022P1970527_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEdoYXRrb3Bhcg==,Ghatkopar
Laxmi General Store Ghatkopar East,0.19 KM,,0 Votes,"shop no 57, R B Mehta Marg, Ghatkopar East, Mumbai - 400077",https://www.justdial.com/Mumbai/Laxmi-General-Store-Ghatkopar-East/022PXX22-XX22-141115171820-N9Q2_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEdoYXRrb3Bhcg==,Ghatkopar
Lata General Store Ghatkopar East,0.19 KM,,0 Votes,"Shop no. 2 sinduwadi, M.G.Road, Ghatkopar East, Mumbai - 400077",https://www.justdial.com/Mumbai/Lata-General-Store-Ghatkopar-East/022PXX22-XX22-160716163839-Q3I3_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEdoYXRrb3Bhcg==,Ghatkopar
Sahakar General Stores Near R Odeon Mall Ghatkopar East,0.2 KM,4.0,5 Votes,"3 Odeon Shopping Centre, Vallbh Baug Lane, Ghatkopar East, Mumbai - 400077, Near R Odeon Mall",https://www.justdial.com/Mumbai/Sahakar-General-Stores-Near-R-Odeon-Mall-Ghatkopar-East/022P1935593_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEdoYXRrb3Bhcg==,Ghatkopar
Arihant Grain General Store Opposite Hotel Popular Ghatkopar East,0.22 KM,5.0,1 Votes,"Shop No 9, Building No 218, Ashish Building, Hingwala Lane, Ghatkopar East, Mumbai - 400077, Opposite Hotel Popular",https://www.justdial.com/Mumbai/Arihant-Grain-General-Store-Opposite-Hotel-Popular-Ghatkopar-East/022PXX22-XX22-130426170856-S7Y2_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEdoYXRrb3Bhcg==,Ghatkopar
Sai General Stores Near Janta Colony Pant Nagar Ghatkopar East,0.22 KM,,0 Votes,"Shop No 2, Karma Sandesh Bldg, Janta Colony Marg, Pant Nagar-Ghatkopar East, Mumbai - 400075, Near Janta Colony,",https://www.justdial.com/Mumbai/Sai-General-Stores-Near-Janta-Colony-Pant-Nagar-Ghatkopar-East/022PXX22-XX22-150523164536-E4I1_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEdoYXRrb3Bhcg==,Ghatkopar
Jayesh General Store Near Sai Temple Ghatkopar East,0.22 KM,,0 Votes,"Shop No. 6, R B Mehta Marg, Ghatkopar East, Mumbai - 400077, Near Sai Temple",https://www.justdial.com/Mumbai/Jayesh-General-Store-Near-Sai-Temple-Ghatkopar-East/022PXX22-XX22-151212114805-L6B4_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEdoYXRrb3Bhcg==,Ghatkopar
Benift General Store Near Enrich Salon Ghatkopar East,0.22 KM,,0 Votes,"Shop no. 6/7 Kailash mahal, 60 feet Road, Ghatkopar East, Mumbai - 400077, Near Enrich Salon",https://www.justdial.com/Mumbai/Benift-General-Store-Near-Enrich-Salon-Ghatkopar-East/022PXX22-XX22-160514102927-H3K8_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEdoYXRrb3Bhcg==,Ghatkopar
Keshar General Store Near icici bank Ghatkopar East,0.24 KM,,0 Votes,"shop no4, kailash plaza, Vallabh Baug Lane, Ghatkopar East, Mumbai - 400077, near icici bank",https://www.justdial.com/Mumbai/Keshar-General-Store-Near-icici-bank-Ghatkopar-East/022PXX22-XX22-140811152601-I6N6_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEdoYXRrb3Bhcg==,Ghatkopar
Chandrakant Pan General Store Near Noble Medical Ghatkopar East,0.24 KM,,0 Votes,"Shop No 1,, Hingwala Lane, Ghatkopar East, Mumbai - 400077, Near Noble Medical",https://www.justdial.com/Mumbai/Chandrakant-Pan-General-Store-Near-Noble-Medical-Ghatkopar-East/022PXX22-XX22-150530135418-A1G1_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEdoYXRrb3Bhcg==,Ghatkopar
Garden Dry Fruits and General Stores Opposite Gurukrupa Hotel Ghatkopar East,0.26 KM,3.7,3 Votes,"Shop No 3 Happy Home Co Housing Society, Tilak Road, Ghatkopar East, Mumbai - 400077, Opposite Gurukrupa Hotel",https://www.justdial.com/Mumbai/Garden-Dry-Fruits-and-General-Stores-Opposite-Gurukrupa-Hotel-Ghatkopar-East/022PK010865_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEdoYXRrb3Bhcg==,Ghatkopar
Prakash general store Near CCD Ghatkopar East,0.27 KM,4.0,1 Votes,"Plot 112, Shop No 6, Tilak Road, Ghatkopar East, Mumbai - 400077, Near CCD",https://www.justdial.com/Mumbai/Prakash-general-store-Near-CCD-Ghatkopar-East/022PXX22-XX22-101026102818-Z1I8_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEdoYXRrb3Bhcg==,Ghatkopar
Om General Store Ghatkopar East,0.32 KM,,0 Votes,"shop No 3, Mahaveer Bhuvan, R B Mehta Marg, Ghatkopar East, Mumbai - 400077",https://www.justdial.com/Mumbai/Om-General-Store-Ghatkopar-East/022PXX22-XX22-141209185121-B7K5_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEdoYXRrb3Bhcg==,Ghatkopar
Shree Rajeshwar Medical General Stores Opp Pooja Hotel Karaj Nagar Ghatkopar East,0.33 KM,3.0,1 Votes,"Cen - 968,, Vasant Rao Naik Marg,, Ghatkopar East, Mumbai - 400077, Opp. Pooja Hotel, Karaj Nagar,",https://www.justdial.com/Mumbai/Shree-Rajeshwar-Medical-General-Stores-Opp-Pooja-Hotel-Karaj-Nagar-Ghatkopar-East/022PXX22-XX22-101127165432-Z8S2_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEdoYXRrb3Bhcg==,Ghatkopar
Shree Sahajanand Pooja Mart General Stores Anjaria Wadi Ghatkopar East,0.34 KM,5.0,1 Votes,"Shop No 11 Amrut Kunj, M G Road, Ghatkopar East, Mumbai - 400077, Anjaria Wadi",https://www.justdial.com/Mumbai/Shree-Sahajanand-Pooja-Mart-General-Stores-Anjaria-Wadi-Ghatkopar-East/022P1224775375E5G2P4_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEdoYXRrb3Bhcg==,Ghatkopar
Aaditya General Store Opp Vodafone Store Ghatkopar East,0.36 KM,,0 Votes,"Shop No 3, Patel Chowk, R B Mehta Marg, Ghatkopar East, Mumbai - 400077, Opp Vodafone Store",https://www.justdial.com/Mumbai/Aaditya-General-Store-Opp-Vodafone-Store-Ghatkopar-East/022PXX22-XX22-141124134724-D3Z1_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEdoYXRrb3Bhcg==,Ghatkopar
Aaditya General Store Near Kotak Mahindra Bank Ghatkopar East,0.38 KM,,0 Votes,"Shop no 54, R B Mehta Marg, Ghatkopar East, Mumbai - 400077, Near Kotak Mahindra Bank",https://www.justdial.com/Mumbai/Aaditya-General-Store-Near-Kotak-Mahindra-Bank-Ghatkopar-East/022PXX22-XX22-141120160431-R3G2_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEdoYXRrb3Bhcg==,Ghatkopar
Riddhi Store Ghatkopar East,0.39 KM,5.0,1 Votes,"Shop No. 15,Bhaveshwar Market, M.G.Road, Ghatkopar East, Mumbai - 400077",https://www.justdial.com/Mumbai/Riddhi-Store-Ghatkopar-East/022PXX22-XX22-181009024509-T5C4_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEdoYXRrb3Bhcg==,Ghatkopar
Naina Enterprise Near Pooja Hotel Ghatkopar East,0.4 KM,,0 Votes,"Shop No.01,Tanishak Hights, M G Road, Ghatkopar East, Mumbai - 400077, Near Pooja Hotel",https://www.justdial.com/Mumbai/Naina-Enterprise-Near-Pooja-Hotel-Ghatkopar-East/022PXX22-XX22-170812134316-J9F1_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEdoYXRrb3Bhcg==,Ghatkopar
Deepak Emporium Opp Railway Station Ghatkopar East,0.41 KM,3.5,4 Votes,"1, Hare Krishna Nagar, Station Road, Ghatkopar East, Mumbai - 400077, Opp. Railway Station",https://www.justdial.com/Mumbai/Deepak-Emporium-Opp-Railway-Station-Ghatkopar-East/022PXX22-XX22-101026172202-J4W1_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEdoYXRrb3Bhcg==,Ghatkopar
Shree Chamunda Kirana Ghar Near Janta Society Opposite Popular Hotel Ghatkopar East,0.41 KM,4.5,2 Votes,"Shop No 9, Shiv Shakti Tower, Janta Soc Marg,, Ghatkopar East, Mumbai - 400077, Near Janta Society, Opposite Popular Hotel",https://www.justdial.com/Mumbai/Shree-Chamunda-Kirana-Ghar-Near-Janta-Society-Opposite-Popular-Hotel-Ghatkopar-East/022PXX22-XX22-110119132118-D9I5_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEdoYXRrb3Bhcg==,Ghatkopar
Tiwari Kirana Store Near Apurva Marg Ghatkopar East,,,0 Votes,"Shop 33e 71, Vasant Rao Naik Marg Samaraj Nagar, Ghatkopar East, Mumbai - 400077, Near Apurva Marg",https://www.justdial.com/Mumbai/Tiwari-Kirana-Store-Near-Apurva-Marg-Ghatkopar-East/022PXX22-XX22-150115095948-E2I5_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEdoYXRrb3Bhcg==,Ghatkopar
Ramji Bhimji Vora Kirana General Store Near Janta Society Ghatkopar East,0.42 KM,4.8,6 Votes,"Shop No.6, Shiv Shakti Heights, Janta Society Road, Ghatkopar East, Mumbai - 400077, Near Janta Society",https://www.justdial.com/Mumbai/Ramji-Bhimji-Vora-Kirana-General-Store-Near-Janta-Society-Ghatkopar-East/022PXX22-XX22-140322123121-M7F1_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEdoYXRrb3Bhcg==,Ghatkopar
Patel General Store Near Pant Nagar Ghatkopar East,0.43 KM,3.5,14 Votes,"41/1/1-A, Vallabh Baug Lane Extension, Ghatkopar East, Mumbai - 400075, Near Pant Nagar",https://www.justdial.com/Mumbai/Patel-General-Store-Near-Pant-Nagar-Ghatkopar-East/022P1101753_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEdoYXRrb3Bhcg==,Ghatkopar
Gupta Grain Store Sai Baba Mandir Ghatkopar East,0.43 KM,4.6,7 Votes,"Opp 146 Shop No 57, Vallabh Baug Lane, Ghatkopar East, Mumbai - 400077, Sai Baba Mandir",https://www.justdial.com/Mumbai/Gupta-Grain-Store-Sai-Baba-Mandir-Ghatkopar-East/022PXX22-XX22-160119171320-H9A8_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEdoYXRrb3Bhcg==,Ghatkopar
Khimji Mansi General Stores Opposite R A Sofa Work New Pant Nagar Ghatkopar East,0.43 KM,3.0,1 Votes,"Dhavde Chawl, 90 Feet Road, Ghatkopar East, Mumbai - 400075, Opposite R A Sofa Work, New Pant Nagar",https://www.justdial.com/Mumbai/Khimji-Mansi-General-Stores-Opposite-R-A-Sofa-Work-New-Pant-Nagar-Ghatkopar-East/022PXX22-XX22-171208153014-C2D4_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEdoYXRrb3Bhcg==,Ghatkopar
Om Kirana And General Stores Near Popular Hotel Ghatkopar East,0.44 KM,,0 Votes,"Shop No 1,, Janta Soc Marg,, Ghatkopar East, Mumbai - 400077, Near Popular Hotel",https://www.justdial.com/Mumbai/Om-Kirana-And-General-Stores-Near-Popular-Hotel-Ghatkopar-East/022PXX22-XX22-150603122319-B1H6_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEdoYXRrb3Bhcg==,Ghatkopar
Kimji manish Opp siddhivinayak mandir Ghatkopar East,0.44 KM,,0 Votes,"90 Feet Road, Ghatkopar East, Mumbai - 400077, Opp siddhivinayak mandir",https://www.justdial.com/Mumbai/Kimji-manish-Opp-siddhivinayak-mandir-Ghatkopar-East/022PXX22-XX22-160217133253-J7K3_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEdoYXRrb3Bhcg==,Ghatkopar
Kalbhairav Pravina Bhandar Golibar Maidan Ghatkopar West,0.45 KM,,0 Votes,"Shivkrupa Chawl No 4, Sainath Nagar Marg, Ghatkopar West, Mumbai - 400086, Golibar Maidan",https://www.justdial.com/Mumbai/Kalbhairav-Pravina-Bhandar-Golibar-Maidan-Ghatkopar-West/022PXX22-XX22-121106001231-A6J7_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEdoYXRrb3Bhcg==,Ghatkopar
Sai Shraddha Medical General Stores Opposite Jain Clinic Girgaon,0.16 KM,4.5,4 Votes,"Shop No 2, Lav Building, S V Sovani Path, Girgaon, Mumbai - 400004, Opposite Jain Clinic",https://www.justdial.com/Mumbai/Sai-Shraddha-Medical-General-Stores-Opposite-Jain-Clinic-Girgaon/022PXX22-XX22-150630193504-G3K7_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEdpcmdhb24=,Girgaon
Laxmi Chand Khimji Girgaon,0.2 KM,5.0,1 Votes,"Mangal, Swami Samarth Nagar, Urankawadi, Wadi, Khadilkar Road, Girgaon, Mumbai - 400004",https://www.justdial.com/Mumbai/Laxmi-Chand-Khimji-Girgaon/022PXX22-XX22-190205024538-E4L3_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEdpcmdhb24=,Girgaon
Shree Sadguru medical General Stores Thakurdwar Corner Girgaon,0.23 KM,4.5,6 Votes,"Plot No. 291, Shop No. 2, Saraswati Niwas, J. S. S Road, Girgaon, Mumbai - 400004, Thakurdwar Corner",https://www.justdial.com/Mumbai/Shree-Sadguru-medical-General-Stores-Thakurdwar-Corner-Girgaon/022PXX22-XX22-130208130434-N8K9_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEdpcmdhb24=,Girgaon
Bhoomi Medico General Store Gaiwadi Girgaon,0.26 KM,3.4,7 Votes,"79/83, Gandhi Niwas No 2, Shop No. 5, Khadilkar Road, Girgaon, Mumbai - 400004, Gaiwadi",https://www.justdial.com/Mumbai/Bhoomi-Medico-General-Store-Gaiwadi-Girgaon/022PXX22-XX22-140118142148-X5V7_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEdpcmdhb24=,Girgaon
Ganesh General Stores Charni Road,0.45 KM,,0 Votes,"91/93, Randeep House, East, Bhatwadi, Girgaon, Jagannath Shankar Seth Road, Charni Road, Mumbai - 400004",https://www.justdial.com/Mumbai/Ganesh-General-Stores-Charni-Road/022PXX22-XX22-180411170356-V8G4_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEdpcmdhb24=,Girgaon
Morarji Kunverji Company Near Prathna Samaj Vegetable Market Girgaon,0.52 KM,4.0,1 Votes,"Shop No 1 birala mansion, Dr D D Sathe Marg, Girgaon, Mumbai - 400004, Near Prathna Samaj Vegetable Market",https://www.justdial.com/Mumbai/Morarji-Kunverji-Company-Near-Prathna-Samaj-Vegetable-Market-Girgaon/022PXX22-XX22-121212133523-C6H5_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEdpcmdhb24=,Girgaon
M R Bade Shop Opposite Gazwadi Girgaon,0.09 KM,,0 Votes,"Mangal, East, Wadi, Khadilkar Road, Khadilkar Roadcharni Road, Girgaon, Mumbai - 400004, Opposite Gazwadi",https://www.justdial.com/Mumbai/M-R-Bade-Shop-Opposite-Gazwadi-Girgaon/022PXX22-XX22-181221083051-T9Z6_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEdpcmdhb24=,Girgaon
Apna Bidi Shop Khadilkar Road Girgaon,0.1 KM,,0 Votes,"Shop No. 198, Khadilkar Road, Girgaon, Mumbai - 400004, Khadilkar Road",https://www.justdial.com/Mumbai/Apna-Bidi-Shop-Khadilkar-Road-Girgaon/022PXX22-XX22-160215155231-W2S8_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEdpcmdhb24=,Girgaon
K R Society Near Thakurdwar Corner Girgaon,0.13 KM,,0 Votes,"260/A Kranti Nagar, Jagannath Shankarseth Road, Girgaon, Mumbai - 400004, Near Thakurdwar Corner",https://www.justdial.com/Mumbai/K-R-Society-Near-Thakurdwar-Corner-Girgaon/022PXX22-XX22-140225093416-K1E5_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEdpcmdhb24=,Girgaon
Ashok General stores Opposite Waman Hari Pethe Girgaon,0.17 KM,3.0,1 Votes,"278-A/B(5&6), Surya Mahal, Jss Road, Girgaon, Mumbai - 400004, Opposite Waman Hari Pethe",https://www.justdial.com/Mumbai/Ashok-General-stores-Opposite-Waman-Hari-Pethe-Girgaon/022PXX22-XX22-120714020008-F5U7_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEdpcmdhb24=,Girgaon
Swami Samarth General Store Opposite City Cooperative Bank Girgaon,0.19 KM,,0 Votes,"Shop No 6, Mira Krupa Bulding, JSS Road, Girgaon, Mumbai - 400004, Opposite City Cooperative Bank",https://www.justdial.com/Mumbai/Swami-Samarth-General-Store-Opposite-City-Cooperative-Bank-Girgaon/022PXX22-XX22-161119183820-R2Y2_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEdpcmdhb24=,Girgaon
Shree Ganesh Stores Opposite Citibank Girgaon,0.21 KM,,0 Votes,"160 A, Mohan Building, J. S. S. Road, Girgaon, Mumbai - 400004, Opposite Citibank",https://www.justdial.com/Mumbai/Shree-Ganesh-Stores-Opposite-Citibank-Girgaon/022PXX22-XX22-120322164256-D2H8_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEdpcmdhb24=,Girgaon
Omkar General Stores Charni Road,0.21 KM,3.6,3 Votes,"Kalyan Biulding2, (E), Girgaon, Sadashiv Cross Lane, Charni Road, Mumbai - 400004",https://www.justdial.com/Mumbai/Omkar-General-Stores-Charni-Road/022PXX22-XX22-181221065151-A9E6_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEdpcmdhb24=,Girgaon
Mahalaxmi Medical General Stores Kanda Wadi Girgaon,0.22 KM,4.1,6 Votes,"Shop No 10, 109 Kanji Khetshi Building, Khadilkar Road, Girgaon, Mumbai - 400004, Kanda Wadi",https://www.justdial.com/Mumbai/Mahalaxmi-Medical-General-Stores-Kanda-Wadi-Girgaon/022PXX22-XX22-120612204252-I6Y2_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEdpcmdhb24=,Girgaon
Honesty General Stores Khotachi Wadi Girgaon,0.22 KM,5.0,1 Votes,"Shop No.21,157-159,, J S S Road, Girgaon, Mumbai - 400004, Khotachi Wadi",https://www.justdial.com/Mumbai/Honesty-General-Stores-Khotachi-Wadi-Girgaon/022PXX22-XX22-120612235415-W3T2_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEdpcmdhb24=,Girgaon
K D Store Ambewadi,0.22 KM,,0 Votes,"East, Khandiwadi, Girgaon, Charni Road, Charni Road Sadashiv Lane, Ambewadi, Mumbai - 400004",https://www.justdial.com/Mumbai/K-D-Store-Ambewadi/022PXX22-XX22-181221131555-Y2C3_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEdpcmdhb24=,Girgaon
Sanjay Stores Girgaon,0.26 KM,3.9,4 Votes,"Mangal, B Bakhiepath, Vaidya Wadi, Wadi, Girgaon, Mumbai - 400004",https://www.justdial.com/Mumbai/Sanjay-Stores-Girgaon/022PXX22-XX22-181214211311-U2V8_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEdpcmdhb24=,Girgaon
Anil Stores Ambewadi,0.27 KM,,0 Votes,"Shop No.Kachi Lohana Nivas, Girgaon, Sadashiv Lane, Ambewadi, Mumbai - 400004",https://www.justdial.com/Mumbai/Anil-Stores-Ambewadi/022PXX22-XX22-181221061939-H8K9_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEdpcmdhb24=,Girgaon
Aarti Store Bhaji Market Sikka Nagar Girgaon,0.31 KM,3.2,3 Votes,"Shop No 21, Sadashiv Lane, S V P Road, Girgaon, Mumbai - 400004, Bhaji Market, Sikka Nagar",https://www.justdial.com/Mumbai/Aarti-Store-Bhaji-Market-Sikka-Nagar-Girgaon/022PXX22-XX22-151026161554-Y6T3_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEdpcmdhb24=,Girgaon
Girgaon general store Girgaon,0.31 KM,,0 Votes,"Parasnath 6, Girgaon, Mumbai - 400004",https://www.justdial.com/Mumbai/Girgaon-general-store-Girgaon/022PXX22-XX22-160917101950-S2M3_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEdpcmdhb24=,Girgaon
Central Store Near Kahtau Building Girgaon,0.32 KM,4.3,2 Votes,"Gorgaonkar Lane, Girgaon, Mumbai - 400004, Near Kahtau Building",https://www.justdial.com/Mumbai/Central-Store-Near-Kahtau-Building-Girgaon/022PXX22-XX22-121129012034-K7Q9_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEdpcmdhb24=,Girgaon
Shri Rushabh Stores Girgaon,0.32 KM,,0 Votes,"109, Kanji Khestshi Chawl, Khadilkar Road, Girgaon, Mumbai - 400004",https://www.justdial.com/Mumbai/Shri-Rushabh-Stores-Girgaon/022PXX22-XX22-140728172413-J1Y4_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEdpcmdhb24=,Girgaon
Krishana Medical General Store Kranti Nagar Girgaon,,5.0,1 Votes,"Shop No 10/260 A, J S S Road, Girgaon, Mumbai - 400004, Kranti Nagar",https://www.justdial.com/Mumbai/Krishana-Medical-General-Store-Kranti-Nagar-Girgaon/022PXX22-XX22-121016230807-C7H7_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEdpcmdhb24=,Girgaon
H K Mobile General Store Girgaon,,4.3,3 Votes,"Dami Biulding, Sadashiv Cross Road, Kala Ghoda, Girgaon, Mumbai - 400004",https://www.justdial.com/Mumbai/H-K-Mobile-General-Store-Girgaon/022PXX22-XX22-171219224710-U2J4_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEdpcmdhb24=,Girgaon
Abhishek Generator Washi Girgaon,,4.3,6 Votes,"Chow Washi, Vartak Chowk, Bhatwadi, Girgaon, Mumbai - 400004",https://www.justdial.com/Mumbai/Abhishek-Generator-Washi-Girgaon/022PXX22-XX22-180206195451-P4C7_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEdpcmdhb24=,Girgaon
Pooja PAN Shop Opp Alankar Talkies Khetwadi Girgaon,,,0 Votes,"2nd Khetwadi, Khetwadi-Girgaon, Mumbai - 400004, Opp Alankar Talkies",https://www.justdial.com/Mumbai/Pooja-PAN-Shop-Opp-Alankar-Talkies-Khetwadi-Girgaon/022PXX22-XX22-180415105757-R9X8_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEdpcmdhb24=,Girgaon
R K Provision Stores Shikha Nagar Girgaon,0.36 KM,4.9,5 Votes,"New 164 Angrawadi, V P Road, Girgaon, Mumbai - 400004, Shikha Nagar",https://www.justdial.com/Mumbai/R-K-Provision-Stores-Shikha-Nagar-Girgaon/022P2400608_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEdpcmdhb24=,Girgaon
Hirji Tejshi Charni Road,0.37 KM,,0 Votes,"Shop No.3/127, Ujamsi Bhavan, East, Khandiwadi, Kakadwadi, Girgaon, Vitthalbhai Patel Road, Charni Road, Mumbai - 400004",https://www.justdial.com/Mumbai/Hirji-Tejshi-Charni-Road/022PXX22-XX22-181221135320-I7C1_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEdpcmdhb24=,Girgaon
Nirmala General Store Opp Anupam Guest House Girgaon,0.41 KM,,0 Votes,"240, Hira Bhawan, Vithalbhai Patel Marg, Girgaon, Mumbai - 400004, Opp. Anupam Guest House",https://www.justdial.com/Mumbai/Nirmala-General-Store-Opp-Anupam-Guest-House-Girgaon/022PXX22-XX22-150731154903-D4X6_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEdpcmdhb24=,Girgaon
Rachana General Stores Near V p Road Police Station Girgaon,0.41 KM,,0 Votes,"123-h Girgaon Post Office, Girgaon, Mumbai - 400004, Near V.p Road Police Station",https://www.justdial.com/Mumbai/Rachana-General-Stores-Near-V-p-Road-Police-Station-Girgaon/022PXX22-XX22-151010125706-C2M1_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEdpcmdhb24=,Girgaon
